actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
alimentacion panaderia pasteleria,Boutique del Pan Coromoto,CM,Camino,El Vallado,23,38206,38023,La Laguna,,,,,,-16.32560453,28.48498817,2016-05-09T12:45:15.374000,2015-08-04T13:49:06.256000
alimentacion panaderia pasteleria,Boutique del Pan Ego-Len,CR,Carretera,General TF 256 El Tablero,52,38107,38038,Santa Cruz de Tenerife,El Tablero,,,,,-16.33341809,28.42369281,2016-05-09T12:45:15.374000,2015-08-04T10:46:09.756000
alimentacion panaderia pasteleria,Boutique del Pan El Obrador,CL,Calle,San Antonio,45,38202,38023,La Laguna,,,,,,-16.322943,28.48825199,2016-05-09T12:45:15.374000,2015-08-04T13:58:49.036000
alimentacion panaderia pasteleria,Boutique del Pan Guipan,CL,Calle,Arafo,48,38500,38020,Güimar,,,,922512461.0,,-16.411612,28.31804499,2016-05-09T12:45:15.374000,2024-09-27T10:00:39.057000
alimentacion panaderia pasteleria,Boutique del Pan Hnos Diaz,CL,Calle,Domingo Perez Minik,51,38207,38023,La Laguna,La Verdellada,,,,,-16.30594994,28.48047055,2016-05-09T12:45:15.374000,2015-08-27T10:08:13.682000
alimentacion panaderia pasteleria,Boutique del Pan Isabel,CL,Calle,El Simun,54,38111,38038,Santa Cruz de Tenerife,Los Alisios,,,,,-16.31007998,28.43015514,2016-05-09T12:45:15.374000,2015-08-04T10:47:03.881000
alimentacion panaderia pasteleria,Boutique del Pan La Familia,CL,Calle,Decano Consular Jesus Ramos Gonzalez,7,38111,38038,Santa Cruz de Tenerife,Añaza Lc 6,,,0.0,,-16.30156162,28.42127776,2016-05-09T12:45:15.374000,2016-05-17T09:51:29.393000
alimentacion panaderia pasteleria,Boutique del Pan La Tahona,CR,Carretera,General TF 13 Punta Hidalgo,146,38240,38023,La Laguna,Punta del Hidalgo,,boutiquetahona@gmail.com,922156305.0,,-16.3252075,28.56849525,2016-05-09T12:45:15.374000,2015-08-25T12:46:25.445000
alimentacion panaderia pasteleria,Boutique del Pan Leticia,CL,Calle,Jose Magdaleno,22,38205,38023,La Laguna,Pg Finca España,,boutiqueleticia@telefonica.net,922658082.0,922658026.0,-16.29625977,28.4736979,2016-05-09T12:45:15.374000,2016-06-20T09:47:08.937000
alimentacion panaderia pasteleria,Boutique del Pan Los Albertos,CM,Camino,El Vallado,82,38206,38023,La Laguna,El Coromoto,,,,,-16.32722543,28.48301759,2016-05-09T12:45:15,2016-04-04T14:45:41
alimentacion panaderia pasteleria,Boutique del Pan Los Angeles,AV,Avenida,Los Menceyes,366,38320,38023,La Laguna,La Cuesta,,,922650505.0,,-16.284075,28.46720799,2016-05-09T12:45:15.374000,2016-08-02T09:39:32.171000
alimentacion panaderia pasteleria,Boutique del Pan Pedro Alvarez,CM,Camino,Hondo,6,38292,38046,Tegueste,Pedro Alvarez,,,,,-16.3172,28.52142299,2016-05-09T12:45:15.374000,2015-08-04T13:50:59.466000
alimentacion panaderia pasteleria,Boutique del Pan Tinerpan,CL,Calle,Doctor Antonio Gonzalez,1,38204,38023,La Laguna,Ed La Milagrosa Lc 07,,,922267054.0,,-16.31449083,28.48535755,2017-04-03T13:06:09.780000,2017-04-03T13:06:09.780000
alimentacion panaderia pasteleria,Boutique El Relieve,CL,Calle,Luis de la Cruz,3,38400,38028,Puerto de la Cruz,Esq Cl Agustin de Betancourt,www.boutiquerelieve.com,info@boutiquerelieve.com,822126177.0,,-16.54930459,28.41612767,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
alimentacion panaderia pasteleria,Boutique La Panaderia,Av,Avenida,Inmaculada Concepcion,36,38360,38041,El Sauzal,,,,650495824.0,,-16.43404722,28.47979721,2016-05-09T12:45:15.374000,2024-09-27T09:52:23.664000
alimentacion panaderia pasteleria,Buenas Migas,CR,Carretera,Provincial TF 217,59,38390,38039,Santa Úrsula,Ed Aurora Lc 05,,luismartinher37@hotmail.com,922304884.0,,-16.49626629,28.42448211,2016-05-09T12:45:15.374000,2018-02-05T14:29:07.920000
alimentacion mayor,Cabo Pez,CL,Calle,Seguidillas,84,38639,38035,San Miguel,Z I Llano Del Camello,,,922736053.0,,-16.62031784,28.05414169,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
alimentacion,Cachirula Dulces Regalitos,CL,Calle,Darias y Padron,1,38003,38038,Santa Cruz de Tenerife,CC Nuestra Señora de Africa Lc 23b,,,677492374.0,,-16.251492,28.46233199,2016-05-09T12:45:15.374000,2018-01-31T12:44:13.005000
alimentacion,Cafe Florentia,RB,Rambla,Doctor Perez,52,38390,38039,Santa Úrsula,,www.caffeflorentia.com,caffeflorentia@gmail.com,699555710.0,,-16.48819072,28.42655196,2016-05-09T12:45:15,2018-04-11T09:40:06.103000
alimentacion mayor,Cafe Mocay,CL,Calle,Jesus Hernandez Guzman,21,38110,38038,Santa Cruz de Tenerife,Z I Mercatenerife,www.mocay.com,,902123360.0,922226280.0,-16.28326075,28.43797884,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
alimentacion mayor,Calamocha,CL,Calle,Orquidea,9,38107,38038,Santa Cruz de Tenerife,Pg El Pilar Nv 5,,calamocha@calamochasl.com,922621536.0,922620898.0,-16.31970361,28.42510617,2016-05-09T12:45:15.374000,2016-06-13T10:30:12.114000
alimentacion frutas verduras,Calvario,CL,Calle,Calvario,42,38270,38023,La Laguna,Valle de Guerra,,,922158798.0,,-16.38964882,28.51990719,2016-05-09T12:45:15.374000,2016-01-05T10:21:39.385000
alimentacion frutas verduras,Campo Verde,Cl,Calle,Francisco Miranda,27,38430,38022,Icod de los Vinos,Edif Abrilesa I,,,,,-16.72124758,28.36974565,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
alimentacion frutas verduras,Campo Verde,CL,Calle,Cupido,7,38400,38028,Puerto de la Cruz,Ed Orquidea Lc 6,,,922378112.0,,-16.55134208,28.41464548,2016-11-17T07:36:32.641000,2022-04-22T13:23:10.741000
alimentacion frutas verduras,Campo Verde,AV,Avenida,Los Remedios,39,38410,38031,Los Realejos,Realejo Alto,,campoverdeicod@gmail.com,922355625.0,,-16.58323405,28.38107641,2016-05-09T12:45:15.374000,2023-10-18T14:38:49.207000
alimentacion productos especializados herbolario,Can Kebab,CL,Calle,Alfonso Trujillo,4,38300,38026,La Orotava,Ed Temait,,,922325470.0,,-16.519553,28.39354799,2016-05-09T12:45:15,2017-10-31T14:29:01.394000
alimentacion,Canarias aguacate,Cr,Carretera,La Zamora,150,38419,38031,Los Realejos,,,Canaryaguacate@gmail.com,617665895.0,,-16.56583387,28.38598582,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
alimentacion productos especializados herbolario,Canary Sport,AV,Avenida,Santa Cruz,111,38611,38017,Granadilla de Abona,San Isidro,www.canarysport.es,,922173197.0,,-16.5575552,28.0774708,2016-05-09T12:45:15.374000,2017-05-16T10:22:12.840000
alimentacion productos especializados herbolario,Canary Sport Nutrition CSN,CL,Calle,Almirante Diaz Pimienta,9,38005,38038,Santa Cruz de Tenerife,Ed Niza,,,,,-16.2619138,28.45998388,2016-05-09T12:45:15.374000,2016-01-08T08:00:43.320000
alimentacion,Candelaria J Garcia Exposito,PZ,"Plaza, plazoleta",El Cristo,0,38201,38023,La Laguna,Mercado Municipal de La Laguna,,,677049483.0,,-16.31329,28.49262599,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
alimentacion productos especializados herbolario,Carapuchina Verde,CL,Calle,San Clemente,20,38002,38038,Santa Cruz de Tenerife,,carapuchina-verde-herboristeria.negocio.site,carapuchinaverdeherboristeria@gmail.com,922273701.0,,-16.25092851,28.47018105,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
alimentacion productos especializados herbolario,Carapuchiña Verde Herbolario Eden,CL,Calle,La Rosa,17,38002,38038,Santa Cruz de Tenerife,,www.centrodieteticoeden.es,,922273701.0,,-16.24996,28.470568,2016-05-09T12:45:15.374000,2018-01-17T12:22:58.960000
alimentacion mayor,Carmelo Tosco,CL,Calle,305,0,38009,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires,www.carmelotosco.com,ctsa@carmelotosco.com,922214155.0,922215444.0,-16.27409252,28.44687206,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
alimentacion carniceria,Carmiceria Los Principes,AV,Avenida,Principes de España,10,38010,38038,Santa Cruz de Tenerife,Ofra CC Los Principes Lc 15,,,644572546.0,,-16.28570547,28.45273139,2016-05-09T12:45:15,2023-04-26T09:04:17.253000
alimentacion carniceria,Carniceria Agropecuaria Isla,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Naciente 16,,,922222599.0,,-16.25170451,28.46266151,2016-05-09T12:45:15,2023-04-26T09:04:17.253000
alimentacion carniceria,Carniceria Alcala,AV,Avenida,Los Pescadores,35,38686,38019,Guía de Isora,Alcala,,,922865787.0,634311994.0,-16.82770397,28.20184253,2016-05-09T12:45:15.374000,2019-04-12T11:56:11.551000
alimentacion carniceria,Carniceria Alemana Guargacho,CL,Calle,Pizarro,8,38632,38035,San Miguel,Guargacho,,,922730685.0,0.0,-16.63684695,28.03479803,2016-05-09T12:45:15.374000,2016-08-19T13:49:22.623000
alimentacion carniceria,Carniceria Antonio,CL,Calle,San Isidro,13,38001,38038,Santa Cruz de Tenerife,,,,639115494.0,0.0,-16.24890773,28.47539417,2016-05-09T12:45:15.374000,2016-06-21T08:45:46.695000
alimentacion carniceria,Carniceria Arona,AV,Avenida,La Constitucion,6,38640,38006,Arona,,,,,,-16.68218782,28.09818282,2016-09-02T10:44:18.988000,2016-09-02T10:44:18.988000
alimentacion carniceria,Carniceria AV,AV,Avenida,Doctor Emilio Luque Moreno,25,38300,38026,La Orotava,,,,922332962.0,,-16.520072,28.39267299,2016-05-09T12:45:15.374000,2016-04-14T13:20:30.809000
alimentacion carniceria,Carniceria Bello,CR,Carretera,General TF 28 Sur,146,38620,38035,San Miguel,,,antoniotamaide@yahoo.es,922167187.0,,-16.61919908,28.09867899,2016-05-09T12:45:15.374000,2015-08-05T07:32:57.630000
alimentacion carniceria,Carniceria Benito Diaz,PZ,"Plaza, plazoleta",El Cristo,0,38201,38023,La Laguna,Mercado Municipal de La Laguna,,,922257452.0,,-16.313178,28.49300899,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
alimentacion carniceria,Carniceria Benito Diaz,CL,Calle,El Gomero,45,38292,38046,Tegueste,El Gomero,,carbedi@yahoo.es,922543100.0,922543056.0,-16.349453,28.52590999,2016-05-09T12:45:15.374000,2015-08-04T13:50:59.466000
alimentacion carniceria,Carniceria Benito Diaz,PZ,"Plaza, plazoleta",El Cristo,0,38201,38023,La Laguna,Mercado Municipal de La Laguna,,,922257452.0,,-16.31317,28.49303799,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
alimentacion carniceria,Carniceria Benito Diaz,PZ,"Plaza, plazoleta",El Cristo,0,38201,38023,La Laguna,Mercado Municipal de La Laguna,,,922257452.0,,-16.313157,28.49307199,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
alimentacion carniceria,Carniceria Buenavista,CL,Calle,El Puente,23,38480,38010,Buenavista del Norte,,,,922127832.0,,-16.85252674,28.36972788,2016-05-09T12:45:15.374000,2023-10-18T14:39:08.082000
alimentacion carniceria,Carniceria Carlos,Cl,Calle,Tinguaro,1,38430,38022,Icod de los Vinos,CC La Centinela,,,922815555.0,0.0,-16.70942894,28.37335368,2016-05-09T12:45:15.374000,2024-09-27T09:52:23.664000
alimentacion carniceria,Carniceria Carmen,Cl,Calle,Key Muñoz,22,38430,38022,Icod de los Vinos,Esq,,,922811754.0,,-16.71762151,28.36822608,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
alimentacion carniceria,Carniceria Cristobal,AV,Avenida,La Constitucion,39,38509,38011,Candelaria,,,,922502967.0,0.0,-16.36967524,28.35640896,2016-05-09T12:45:15.374000,2016-06-21T08:45:46.695000
alimentacion carniceria,Carniceria Chapi,CL,Calle,Santa Cruz de La Palma,76,38632,38006,Arona,El Fraile,,,922786416.0,,-16.66912903,28.0125243,2016-05-09T12:45:15.374000,2016-09-29T08:53:25.783000
alimentacion carniceria,Carniceria Charcuteria Carmelo y Reyes,CR,Carretera,General TF 342 Icod El Alto,136,38414,38031,Los Realejos,Icod El Alto,,,922259108.0,,-16.61316314,28.38334168,2016-05-09T12:45:15.374000,2016-06-27T13:42:43.856000
alimentacion carniceria,Carniceria Charcuteria Diego e Hijas,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Poniente 23,,,922201220.0,,-16.2521871,28.46296854,2016-05-09T12:45:15,2015-08-04T10:22:19
alimentacion carniceria,Carniceria Charcuteria Diego e Hijas,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Poniente 22,,,922201220.0,,-16.252175,28.46302599,2016-05-09T12:45:15.374000,2018-01-22T13:48:48.163000
alimentacion carniceria,Carniceria Charcuteria Diego e Hijas,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Poniente 24,,,922201220.0,,-16.25219436,28.46293237,2016-05-09T12:45:15,2015-08-04T10:22:19
alimentacion carniceria,Carniceria Charcuteria Diego e Hijas,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Poniente 25,,,922201220.0,,-16.25220404,28.46289832,2016-05-09T12:45:15,2015-08-04T10:22:19
alimentacion carniceria,Carniceria Charcuteria Drago,CL,Calle,Pilar Monteverde,32,38300,38026,La Orotava,,,,922325530.0,0.0,-16.52695927,28.3940396,2016-05-09T12:45:15.374000,2016-03-01T12:26:02.707000
alimentacion carniceria,Carniceria Charcuteria El Cardon,AV,Avenida,Juan Mendez El Viejo,12,38480,38010,Buenavista del Norte,,,,922127605.0,,-16.84865019,28.36962506,2016-05-09T12:45:15.374000,2023-10-18T14:38:49.207000
alimentacion carniceria,Carniceria Charcuteria El Pino,CL,Calle,Pedro Cano,6,38595,38017,Granadilla de Abona,Charco del Pino,,,922770179.0,,-16.592221,28.11119579,2016-05-09T12:45:15.374000,2015-08-05T07:32:57.630000
alimentacion carniceria,Carniceria Charcuteria El Puente,CR,Carretera,General TF 28 Sur,103,38626,38006,Arona,Valle San Lorenzo,,,922722038.0,0.0,-16.65801337,28.09143955,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
alimentacion carniceria,Carniceria Charcuteria Humberto,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Naciente 01,,,922200970.0,,-16.25181151,28.46268186,2016-05-09T12:45:15,2016-08-17T13:27:33
alimentacion carniceria,Carniceria Charcuteria Humberto,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Naciente 00,,,922200970.0,,-16.251751,28.46268399,2016-05-09T12:45:15.374000,2018-01-22T13:17:32.949000
alimentacion carniceria,Carniceria Charcuteria Juani,AV,Avenida,Mayorazgo de Franchy,26,38300,38026,La Orotava,,,,922322120.0,0.0,-16.52909205,28.39304881,2016-05-09T12:45:15.374000,2016-06-21T08:45:46.695000
alimentacion carniceria,Carniceria Charcuteria La Cabezada,CL,Calle,La Cabezada,33,38626,38006,Arona,Valle San Lorenzo,,lolysur@hotmail.com,922767323.0,0.0,-16.65508911,28.08895272,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
alimentacion carniceria,Carniceria Charcuteria Margot y Sara,CL,Calle,Garcilaso de la Vega,23,38005,38038,Santa Cruz de Tenerife,,,,,,-16.257624,28.45995299,2016-05-09T12:45:15.374000,2016-08-02T08:40:29.598000
alimentacion carniceria,Carniceria Charcuteria Pedro,CL,Calle,Juan Rumeu Garcia,12,38008,38038,Santa Cruz de Tenerife,Bq 12 Lc C6,,,922206016.0,,-16.274124,28.46508,2016-05-09T12:45:15.374000,2018-01-17T12:17:28.404000
alimentacion carniceria,Carniceria Charcuteria Rivher,CL,Calle,Jose Miguel Galvan Bello,22,38612,38017,Granadilla de Abona,El Medano,,,922178018.0,,-16.536768,28.04511999,2016-05-09T12:45:15.374000,2016-04-15T12:44:47.110000
alimentacion carniceria,Carniceria Daniel Puente Zurita,AV,Avenida,Islas Canarias,22,38006,38038,Santa Cruz de Tenerife,,,,922270834.0,,-16.26341118,28.4681075,2016-05-09T12:45:15,2018-01-17T10:45:12.666000
alimentacion carniceria,Carniceria De Giuseppe,CL,Calle,La Arena,9,38618,38017,Granadilla de Abona,Los Abrigos,,,922170162.0,,-16.594427,28.02955409,2016-05-09T12:45:15.374000,2015-08-04T12:00:30.527000
alimentacion carniceria,Carniceria de La Recova,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Naciente 10,,,922217748.0,,-16.25165539,28.46300443,2016-05-09T12:45:15,2018-01-22T10:42:32
alimentacion carniceria,Carniceria de La Recova,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Naciente 09,,,922217748.0,,-16.25161587,28.46299625,2016-05-09T12:45:15,2018-01-22T10:42:32
alimentacion carniceria,Carniceria Diego,AV,Avenida,Los Menceyes,276,38320,38023,La Laguna,,,,922640101.0,,-16.290203,28.46889299,2016-05-09T12:45:15.374000,2015-08-04T10:33:10.329000
alimentacion carniceria,Carniceria Diego,AV,Avenida,Los Menceyes,270,38320,38023,La Laguna,Esquina,,,922640101.0,,-16.29022799,28.46888232,2021-06-08T10:09:02.163000,2021-06-08T10:09:02.163000
alimentacion carniceria,Carniceria Discarten,Cl,Calle,San Cristobal,57,38359,38041,El Sauzal,Ravelo,www.discarten.com,discarten@gmail.com,922584678.0,,-16.41911941,28.45748067,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
alimentacion carniceria,Carniceria Domingo,CL,Calle,Iglesia Trasera,3,38470,38042,Los Silos,Mercado Antiguo,,,,,-16.81650067,28.36505655,2017-07-20T12:09:32.308000,2018-02-21T09:19:50.169000
alimentacion carniceria,Carniceria El Carmen,Cl,Calle,San Agustin,74,38410,38031,Los Realejos,San Agustin,,,922347168.0,,-16.58540692,28.38878584,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
alimentacion carniceria,Carniceria El Parral,CL,Calle,Marques de Celada,105,38202,38023,La Laguna,Ed El Parral Lc 3,,,,,-16.32695027,28.48984804,2016-05-09T12:45:15.374000,2015-08-28T09:39:17.096000
alimentacion carniceria,Carniceria El Puente,CL,Calle,El Puente,16,38205,38023,La Laguna,Barrio Nuevo,es-es.facebook.com/pages/carniceriaElPueblocom,,922827847.0,,-16.31034326,28.47987601,2016-05-09T12:45:15,2018-03-22T09:32:28.887000
bar cafeteria,Carniceria El Sauzal,Cl,Calle,Mercado,3,38360,38041,El Sauzal,El Sauzal Mercado Municipal P0,,,,,-16.43366568,28.4801217,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
alimentacion carniceria,Carniceria El Secreto,CR,Carretera,Provincial TF 217,135,38399,38039,Santa Úrsula,Lc B,,,615240299.0,922367380.0,-16.50158681,28.42014199,2016-05-09T12:45:15,2018-04-11T09:57:50.110000
alimentacion carniceria,Carniceria El Sobradillo,CL,Calle,Robin,6,38107,38038,Santa Cruz de Tenerife,El Sobradillo,,,,,-16.31581215,28.44151183,2016-05-09T12:45:15.374000,2015-08-04T10:46:09.756000
alimentacion carniceria,Carniceria Eva y Jose,CL,Calle,El Esparragal,1,38470,38042,Los Silos,,,,922841091.0,,-16.820162,28.36580299,2016-05-09T12:45:15.374000,2017-07-20T11:42:23.792000
alimentacion carniceria,Carniceria Florencio,CL,Calle,El Casino,42,38280,38046,Tegueste,,,,922150031.0,,-16.33985847,28.52300384,2016-05-09T12:45:15.374000,2016-07-12T07:27:11.382000
alimentacion carniceria,Carniceria Fran,CL,Calle,Real La Cruz Santa,13,38413,38031,Los Realejos,La Cruz Santa,,,922355337.0,,-16.56982398,28.37751435,2016-05-09T12:45:15.374000,2023-10-18T14:41:54.296000
alimentacion carniceria,Carniceria Garachico,Cl,Calle,Francisco Martinez de Fuentes,6,38450,38015,Garachico,Bajos Plaza,,,922133123.0,,-16.76464278,28.37348083,2016-05-09T12:45:15.374000,2024-09-27T09:52:23.664000
alimentacion carniceria,Carniceria Grillo,CL,Calle,La Morra,1,38589,38005,Arico,Arico Viejo,,,922768154.0,922768449.0,-16.48004591,28.18341053,2016-05-09T12:45:15.374000,2015-08-04T11:52:15.690000
alimentacion carniceria,Carniceria Guaydor,CM,Camino,El Vallado,50,38206,38023,La Laguna,,,,922265813.0,,-16.32626891,28.48437514,2016-05-09T12:45:15.374000,2015-08-04T13:49:06.256000
alimentacion carniceria,Carniceria Halal,CL,Calle,San Sebastian de La Gomera,13,38632,38006,Arona,El Fraile,,,628026679.0,,-16.66568024,28.0131817,2016-05-09T12:45:15,2017-11-14T10:33:25.096000
alimentacion carniceria,Carniceria Herma,Av,Avenida,Obispo Perez Caceres,74,38500,38020,Güimar,,,,922511463.0,,-16.412115,28.31322299,2016-05-09T12:45:15.374000,2024-09-27T09:52:23.664000
alimentacion carniceria,Carniceria Hermanos Mejias,AV,Avenida,Taco,182,38108,38023,La Laguna,Taco,,,922614695.0,,-16.299073,28.44724199,2016-05-09T12:45:15.374000,2018-01-15T12:18:54.482000
alimentacion carniceria,Carniceria Iballa,CL,Calle,San Ignacio de Loyola,31,38320,38023,La Laguna,,Carniceriaprincesaiballa.com,,922642902.0,,-16.28906488,28.46735066,2021-06-08T10:09:02.163000,2021-06-08T10:09:02.163000
alimentacion carniceria,Carniceria Isabel,AV,Avenida,San Sebastian,51,38003,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc Naciente 17,,,646155637.0,922210477.0,-16.251581,28.46293699,2016-05-09T12:45:15,2018-01-22T10:42:32.732000
alimentacion carniceria,Carniceria Jesus,CL,Calle,Abreu y Valdes,29,38320,38023,La Laguna,La Cuesta Bo La Candelaria Ed Chayofa,,,,,-16.28504108,28.47051201,2017-10-30T09:33:19.253000,2018-03-12T10:23:49.301000
alimentacion carniceria,Carniceria Johny,PZ,"Plaza, plazoleta",El Cristo,0,38201,38023,La Laguna,Mercado Municipal de La Laguna,,,687933553.0,,-16.313374,28.49312999,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
alimentacion carniceria,Carniceria Jose Angel,PZ,"Plaza, plazoleta",El Cristo,0,38201,38023,La Laguna,Mercado Municipal de La Laguna,,,922620389.0,,-16.313314,28.49316599,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
