actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
asociacion cultural,Asociacion Banda de Cornetas y Tambores El Faro de la Punta,CL,Calle,La Palmita,2,38260.0,38023,La Laguna,Edificio Los Angeles I Bajo 7 Portal B,,,647077048.0,,-16.36510731,28.53382334,2018-03-27T11:02:46.626000,2018-03-27T11:02:46.626000
asociacion cultural,Asociacion Banda Musica Ntra Señora de Lourdes de Valle de Guerra,CL,Calle,El Calvario,1,38270.0,38023,La Laguna,Valle de Guerra,,,630549557.0,,-16.38968003,28.51808969,2018-04-02T12:15:40.524000,2018-04-02T12:15:40.524000
asociacion ciudadana,Asociacion Beatriz Voz de las Victimas de Violencia de Genero,AV,Avenida,La Libertad,8,38108.0,38023,La Laguna,Los Majuelos Ed Araucaria Lc 3,asociacion173.tenerifesolidario.org,asociacion_beatriz@hotmail.com,637763939.0,922101222.0,-16.29738082,28.45440819,2017-06-15T13:12:23,2018-11-30T13:31:52.778000
asociacion servicios sociales,Asociacion Benefica ONG Ser Humano - Proyecto Tenerife Acoge,Cr,Carretera,General Cuesta Taco,4,38320.0,38023,La Laguna,Piso 3,,ongserhumano@ongserhumano.es,669158625.0,,-16.28591455,28.4675343,2023-10-04T09:16:46.129000,2023-10-04T09:16:46.129000
asociacion ciudadana,Asociacion Bienestar Ambiental ABIA,CL,Calle,Henry Dunant,4,38204.0,38023,La Laguna,Antiguo IES Aula 10,asociacion369.tenerifesolidario.org,asobienestar@gmail.com,628851985.0,922634378.0,-16.3190183,28.48306933,2017-06-13T10:06:44,2018-03-08T14:34:43.127000
asociacion servicios sociales,Asociacion Bipolar En Canarias,CL,Calle,Leopoldo de la Rosa Olivera,6,38206.0,38023,La Laguna,San Benito,,,620097242.0,922250658.0,-16.3297087,28.49247304,2017-06-13T14:26:38.789000,2017-06-14T11:56:38.948000
asociacion comercial empresarial,Asociacion Calidad Turistica,AV,Avenida,Colon,10,38400.0,38028,Puerto de la Cruz,Casino Taoro,www.excelencia.com,gerencia@excelencia.com,922386780.0,922371807.0,-16.54501375,28.41765252,2018-03-26T10:58:51.458000,2018-05-29T10:19:25.693000
asociacion comercial empresarial,Asociacion Camara Canario-Rusa,CL,Calle,Castillo,41,38003.0,38038,Santa Cruz de Tenerife,Oficina 216,,,,,-16.25204981,28.4671734,2018-03-21T10:10:32.762000,2018-03-21T10:10:32.762000
asociacion servicios sociales,Asociacion Canaria Amistad Pueblo Saharaui ACAPS,CL,Calle,Benito Perez Armas,4,38203.0,38023,La Laguna,,,acapsaharaui@gmail.com,650989484.0,922253713.0,-16.31833329,28.48299138,2016-05-09T12:45:15,2015-08-04T13:59:50
asociacion servicios sociales,Asociacion Canaria Asistencia Sanitaria Educativa y Social El Buen Vivir,CL,Calle,San Francisco,105,38001.0,38038,Santa Cruz de Tenerife,,www.canariashousing.com,hola@canariashousing.com,649893143.0,922288915.0,-16.24799316,28.47267223,2016-11-23T09:52:45,2016-11-23T09:52:45
asociacion servicios sociales,Asociacion Canaria Atacayte Lucha por el Bienestar Social,CL,Calle,La Resbala,15,38379.0,38025,La Matanza,La Resbala,www.atacayte.org,info@atacayte.org,922578121.0,922248749.0,-16.4530361,28.44719919,2017-03-10T13:27:27,2017-03-10T13:27:27
asociacion ciudadana,Asociacion Canaria Ayuda a Niños y Niñas ACAN,CL,Calle,Altamira,29,38107.0,38038,Santa Cruz de Tenerife,La Gallega,asociacion71.tenerifesolidario.org,davidacan@gmail.com,619386556.0,922619125.0,-16.32065392,28.42993473,2016-05-12T11:37:38,2018-03-09T12:14:46.457000
asociacion servicios sociales,Asociacion Canaria Contra La Fibrosis Quistica,CL,Calle,Juan Fernandez,45,38270.0,38023,La Laguna,Valle de Guerra,,,922543592.0,,-16.39381181,28.52204313,2017-06-14T14:03:03.365000,2017-06-14T14:03:03.365000
asociacion ciudadana,Asociacion Canaria de Alimentos La Cuchara,CL,Calle,La Alhondiga,20,38410.0,38031,Los Realejos,San Agustin Pl 3 Vd 6D,,asociacioncanariade alimentos@gmail.com,672268409.0,,-16.58639973,28.38829332,2016-05-09T12:45:15,2018-03-07T12:03:42.456000
asociacion ciudadana,Asociacion Canaria de Amistad con el Pueblo Saharaui,AV,Avenida,Benito Perez Armas,4,38007.0,38038,Santa Cruz de Tenerife,,asociacion131.tenerifesolidario.org,acapsaharaui@gmail.com,650989484.0,922253713.0,-16.26455693,28.45989734,2017-06-13T12:03:06,2017-06-13T12:03:06
asociacion ciudadana,Asociacion Canaria de Amistad con los Pueblos ACAP,CL,Calle,Fernando Primo de Rivera,48,38006.0,38038,Santa Cruz de Tenerife,,asociacion449.tenerifesolidario.org,ongdasociacioncanaria@gmail.com,666181448.0,,-16.26284254,28.46906133,2016-05-09T12:45:15,2016-02-26T13:22:31
asociacion servicios sociales,Asociacion Canaria De Cooperacion Solidaridad Internacional,CL,Calle,Juan Rumeu Garcia,28,38008.0,38038,Santa Cruz de Tenerife,Centro Insular Voluntariado Buzon Postal,,canarias@solidaridad.org,922294326.0,922595030.0,-16.27321096,28.46529015,2017-06-14T13:47:11.102000,2018-03-12T08:39:24.790000
asociacion comercial empresarial,Asociacion Canaria de Empresarios al servicio del espectaculo,CL,Calle,Balcon,11,38300.0,38026,La Orotava,,,,,,-16.52488622,28.39100227,2018-03-21T10:38:06.892000,2018-03-21T10:38:06.892000
asociacion comercial empresarial,Asociacion Canaria de Empresarios de Ocio y Restauracion ACEOR,AV,Avenida,San Sebastian,51,38003.0,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa Lc 31,,,,,-16.25211132,28.46308496,2018-03-21T11:19:01.079000,2018-03-21T11:19:01.079000
asociacion comercial empresarial,Asociacion Canaria de Enfermeria en Urgencias y Emergencias,CR,Carretera,El Mojon,25,38637.0,38006,Arona,Arona,,,,,-16.70534418,28.06855689,2018-04-10T12:21:26.907000,2018-05-29T10:10:24.582000
asociacion comercial empresarial,Asociacion Canaria de Industriales Tabaqueros,CL,Calle,Juan Ravina,1,38009.0,38038,Santa Cruz de Tenerife,Fabrica JTI Canarias,,aarnaldos@tabaqueroscanarios.es,922480950.0,922480324.0,-16.2725963,28.45201657,2018-03-26T12:50:52.612000,2018-03-26T12:50:52.612000
asociacion ciudadana,Asociacion Canaria De Mujeres Juristas,CL,Calle,La Rosa,13,38002.0,38038,Santa Cruz de Tenerife,Pl 1 Of Iz,,dolorespelayo@interforabogados.com,922296685.0,922273422.0,-16.25007654,28.47035516,2016-08-08T10:50:47,2016-08-08T10:50:47
asociacion servicios sociales,Asociacion Canaria de Psicomotricidad ACAPSI,CL,Calle,Jose Maldonado Dugour,8,38009.0,38038,Santa Cruz de Tenerife,Chamberi Pl 3,www.acapsi.es,acapsi.psicomotricistas@gmail.com,616984648.0,,-16.27575826,28.45022802,2016-05-09T12:45:15,2015-08-04T10:30:50
asociacion servicios sociales,Asociacion Canaria De Terapia Familiar,CL,Calle,Molinos de Agua,18,38207.0,38023,La Laguna,Barrio Nuevo,,canaria@feat.org,922032020.0,,-16.31317013,28.48445047,2017-06-15T12:11:53.850000,2017-06-15T12:11:53.850000
asociacion ciudadana,Asociacion Canaria de Terapias Creativas ASCATEC,CL,Calle,Suarez Guerra,19,38003.0,38038,Santa Cruz de Tenerife,,www.ascatec.es,ascatec@hotmail.com,615912995.0,,-16.25306274,28.46795685,2016-05-09T12:45:15,2018-01-18T07:53:05
asociacion servicios sociales,Asociacion Canaria de Trabajadores Sociales Sanitarios,CL,Calle,Llano Mora,10,38626.0,38006,Arona,Valle San Lorenzo,,,667381482.0,,-16.65788313,28.09052596,2016-05-09T12:45:15,2015-08-04T12:31:10
asociacion ciudadana,Asociacion Canaria Intervencion y Mediacion Familiar +Familia,CL,Calle,Chaxiraxi,4,38509.0,38011,Candelaria,Las Caletillas Pl 4 Vd 4-3,asociacion469.tenerifesolidario.org,asociacionmasfamilia@gmail.com,677719252.0,,-16.36630421,28.36844196,2016-05-09T12:45:15,2018-02-08T12:36:45
asociacion ciudadana,Asociacion Canaria No Al Acoso Escolar ACANAE,AV,Avenida,Mencey de Abona,14,38600.0,38017,Granadilla de Abona,,www.acanae.org,info@acanae.org,639206751.0,,-16.57823241,28.11838574,,
asociacion ciudadana,Asociacion Canaria No Gubernamental Sin Animo De Lucro La Despensa,CL,Calle,Nicaragua,42,38500.0,38020,Güimar,Fatima,,donoasociacionladespensa@hotmail.com,,,-16.41048527,28.3240866,2016-05-09T12:45:15,2015-08-04T10:57:05
asociacion ciudadana,Asociacion Canaria para la Educacion en Valores ACEV,CL,Calle,Doctor Jaime Ramos,9,38202.0,38023,La Laguna,San Benito Fs 5 Lc C,,acevcanarias@gmail.com,627749638.0,922261736.0,-16.32900728,28.4928955,2016-07-26T10:09:10,2016-07-26T10:09:10
asociacion ciudadana,Asociacion Canaria Para Potenciacion del Desarrollo Integral Generacion 21,CL,Calle,Belgica,2,38190.0,38032,El Rosario,Tabaiba Ed Andrea Pl 4 V 8,,asociaciongeneracion21@gmail.com,678106401.0,922248749.0,-16.3313141,28.40236154,2017-04-03T12:44:15,2018-04-10T14:05:31.434000
asociacion ciudadana,Asociacion Canaria Plataforma Contra El Maltrato Animal,CL,Calle,Juan Rumeu Garcia,28,38008.0,38038,Santa Cruz de Tenerife,Centro Insular Voluntariado Buzon Postal,asociacion330.tenerifesolidario.org,plataformacontraelmaltratoanimal@hotmail.com,657045923.0,,-16.27323472,28.4653466,2017-06-14T13:47:11,2018-03-09T13:33:31.414000
asociacion ciudadana,Asociacion Canaria Plataforma Contra El Maltrato Animal PMA,CM,Camino,Las Barreras,9,38290.0,38032,El Rosario,Las Barreras,,plataformacontraelmaltratoanimal@hotmail.com,657045923.0,822067633.0,-16.36353299,28.41676276,2016-10-19T14:08:31,2016-11-09T09:37:12
asociacion ciudadana,Asociacion Canaria Promocion Educacion Ambiental Educaterra ,CL,Calle,Lazaro Lopez,34,38330.0,38023,La Laguna,Guamasa Garimba,www.facebook.com/Educaterra,info@asociacioneducaterra.com,600892851.0,,-16.38354086,28.49807564,2016-05-09T12:45:15,2018-12-03T10:00:12.221000
asociacion ciudadana,Asociacion Canaria Sociosanitaria Christian y Manuel,CR,Carretera,General TF 152 Norte,84,38360.0,38041,El Sauzal,,www.christianymanuel.com,info@christianymanuel.com,922575945.0,,-16.42475747,28.47336723,2016-05-09T12:45:15,2016-10-05T12:42:58
asociacion ciudadana,Asociacion Canarias por Africa Gale Soukabe,CL,Calle,Leopoldo de la Rosa Olivera,2,38206.0,38023,La Laguna,San Benito Pl 1 Vd C,asociacion455.tenerifesolidario.org,cxa.aca@gmail.com,607180475.0,,-16.3297762,28.49251903,2016-05-09T12:45:15,2018-05-08T12:51:06.695000
asociacion ciudadana,Asociacion Canario Argentina Martin Fierro,PJ,"Pasaje, paraje",Alvarez Segundo,2,38007.0,38038,Santa Cruz de Tenerife,,,acamafitfe@gmail.com,669445474.0,922205063.0,-16.26606751,28.46755716,2016-05-09T12:45:15,2015-08-04T10:38:26
asociacion comercial empresarial,Asociacion Canraia de Apoyo a la Pequeña y Mediana Empresa ACAPYME,CL,Calle,Chamiana,23,38370.0,38025,La Matanza,Ed Chamiana Portal A Vivienda 4,,,,,-16.44978837,28.44969339,2018-03-21T10:35:12.177000,2018-11-14T13:00:55.495000
asociacion ciudadana,Asociacion Casa Argentina Tenerife,CL,Calle,Castro,12,38611.0,38017,Granadilla de Abona,San Isidro,casaargentinatenerife.org,info@casaargentinatenerife.org,687694474.0,,-16.55765474,28.080315,2017-04-27T11:21:25,2018-03-13T10:51:11.131000
asociacion ciudadana,Asociacion Casa Bolivia Tenerife,CL,Calle,Ataman,18,38111.0,38038,Santa Cruz de Tenerife,Los Alisios,boliviaencanarias.com,boliviaencanarias@hotmail.com,616914223.0,,-16.30829521,28.42864754,2016-05-09T12:45:15,2017-10-26T09:04:56
asociacion servicios sociales,Asociacion Casa de America En Canarias,CL,Calle,Jose Maria de Villa,9,38005.0,38038,Santa Cruz de Tenerife,,,estefania.1048@hotmail.com,615655712.0,922218556.0,-16.25355255,28.46279318,2017-06-12T14:44:39.067000,2018-03-12T11:57:51.031000
asociacion ciudadana,Asociacion Casa De Colombia En Canarias,CL,Calle,Juan Pablo II,26,38006.0,38038,Santa Cruz de Tenerife,,,masteralonso@gmail.com,609460543.0,,-16.25838406,28.46842607,,2018-03-20T15:00:08.602000
asociacion ciudadana,Asociacion Casa De Venezuela En Canarias,CM,Camino,San Bartolome de Geneto,50,38296.0,38023,La Laguna,,,,922820508.0,922820940.0,-16.31285615,28.47049099,2016-05-09T12:45:15,2017-03-09T14:02:45
asociacion ciudadana,Asociacion Casa Dominicana Inmigrantes,CL,Calle,Juan Rumeu Garcia,28,38008.0,38038,Santa Cruz de Tenerife,Centro Insular Voluntariado Buzon Postal,,,625262397.0,,-16.27313765,28.46542909,2017-06-14T13:47:11,2018-03-09T13:33:31
asociacion servicios sociales,Asociacion Casa Dominicana2 Inmigrantes,CL,Calle,Robin,13,38107.0,38038,Santa Cruz de Tenerife,El Sobradillo,,,922020081.0,922624667.0,-16.31749098,28.44220678,2017-06-09T14:10:37.137000,2018-03-21T13:05:33.977000
asociacion ciudadana,Asociacion Centro Slavo Cultural En Canarias,AV,Avenida,Eugenio Dominguez Alfonso,1,38660.0,38001,Adeje,Py Americas CC Pueblo Canario Lc 459,www.acsc.ru,info@acsc.ru,922789957.0,922752174.0,-16.73204507,28.07309862,2016-08-25T09:47:57,2016-08-31T12:57:55
asociacion ciudadana,Asociacion CIAO Tenerife,CL,Calle,Jazmin,5,38418.0,38031,Los Realejos,El Toscal Longuera Rs Atlantico Pr 3 Pl 1 Vd Iz,,ciaotenerife@canarias-news.com,617447883.0,922363125.0,-16.5786705,28.39834846,,
asociacion ciudadana,Asociacion Civica Niños del Mar,RB,Rambla,Doctor Perez,22,38390.0,38039,Santa Úrsula,,,,,,-16.48992684,28.42610382,2016-05-09T12:45:15,2018-02-09T08:41:40.068000
asociacion ciudadana,Asociacion Club De Mayores Gerontes,CL,Calle,Taburiente,2,38010.0,38038,Santa Cruz de Tenerife,Las Cabritas,,,922671886.0,,-16.28286974,28.45049583,2017-02-20T08:58:29,2018-03-16T14:54:24
asociacion ciudadana,Asociacion Club De Mayores Mira y Mar,CL,Calle,Francisco Garcia Talavera,6,38009.0,38038,Santa Cruz de Tenerife,Miramar Bq 30 Lc 11-12,,,,,-16.27725851,28.4535108,2016-05-09T12:45:15,2015-08-04T10:30:50
asociacion ciudadana,Asociacion Club India,CL,Calle,Agustin de Bethencourt,23,38400.0,38028,Puerto de la Cruz,,,iccptocruz@gmail.com,922370281.0,,-16.54887526,28.41572957,2016-05-09T12:45:15,2015-08-04T13:21:58
asociacion servicios sociales,Asociacion Club Suizo Tenerife Discapacitados,CL,Calle,Rector Jose S Gomez Soliño,27,38320.0,38023,La Laguna,La Higuerita Bq 4 Vd 16,,,922647810.0,,-16.29502167,28.4651797,2017-06-09T13:55:55.076000,2017-06-09T13:59:43.353000
asociación deportiva,Asociacion Club Veteranos Mercedes Benz,CR,Carretera,España TF 217,99,38390.0,38039,Santa Úrsula,,,,,,-16.48554041,28.42401797,2016-05-09T12:45:15,2018-02-09T08:29:12.041000
asociacion comercial empresarial,Asociacion Cluster Construccion Sostenible ,CL,Calle,San Vicente Ferrer,1,38002.0,38038,Santa Cruz de Tenerife,,,,,,-16.24803925,28.46956699,2018-03-21T11:19:01.079000,2018-03-21T11:19:01.079000
asociacion comercial empresarial,Asociacion Cluster de Innovacion Multimedia para la sociedad de la informacion,PZ,"Plaza, plazoleta",Sixto Machado,3,38009.0,38038,Santa Cruz de Tenerife,Oficina 22,,,,,-16.27513348,28.46249109,2018-03-21T11:19:01.079000,2018-03-21T11:19:01.079000
asociacion comercial empresarial,Asociacion Cluster Insignia Empresarial ACIE,CL,Calle,Verdugo y Massieu,1,38320.0,38023,La Laguna,Tercero izquierda,,,,,-16.28945422,28.46878204,2018-03-21T11:19:01.079000,2018-03-21T11:19:01.079000
asociacion comercial empresarial,Asociacion Cluster Salud Innovacion,CL,Calle,El Pilar,30,38002.0,38038,Santa Cruz de Tenerife,Entresuelo oficina 3,,,,,-16.2521363,28.46991929,2018-03-21T11:19:01.079000,2018-03-21T11:19:01.079000
asociacion ciudadana,Asociacion Colombianos Sur Tenerife,CL,Calle,La Hoyita,20,38611.0,38017,Granadilla de Abona,San Isidro,,acosurtf2010@hotmail.com,655178615.0,,-16.55688131,28.07901625,2017-04-28T10:50:06.447000,2017-04-28T10:50:06.447000
asociacion servicios sociales,Asociacion Comarcal de Integracion Social,CL,Calle,Perez Diaz,48,38380.0,38051,La Victoria,,www.lavictoriadeacentejo.es,discapacidad@lavictoriadeacentejo.es,922581442.0,922582360.0,-16.46886036,28.43493118,2016-05-09T12:45:15,2018-03-12T08:08:27.791000
asociacion servicios sociales,Asociacion Comarcal de Integracion Social,Cl,Calle,Añate,sn,38080.0,38051,La Victoria,,www.lavictoriadeacentejo.es,asociacioncomarcaldeintsocial@hotmail.com,922581442.0,,-16.47141618,28.43257876,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
asociacion ciudadana,Asociacion Comedor Social La Buena Estrella,CL,Calle,Miguel Calcerrada,3,38632.0,38006,Arona,El Fraile,,,922087576.0,,-16.66660707,28.01468203,2017-12-14T13:39:07,2018-02-08T12:36:45
asociacion comercial empresarial,Asociacion Comerciantes Santa Ursula Chimaque,CM,Camino,Procesional,2,38390.0,38039,Santa Úrsula,,,,,,-16.49197691,28.42593154,2016-05-09T12:45:15,2018-02-09T08:34:08.330000
asociacion comercial empresarial,Asociacion Comercio Alagapyme,GL,Glorieta,Isla de La Gomera,3,38107.0,38038,Santa Cruz de Tenerife,La Gallega Galeria Comercial Lc 4,es-es.facebook.com/Alagapyme-Asociacion-De-La-Gallega-De-Pequeñas-Y-Medianas-Empresas,,922290004.0,,-16.32126102,28.4307757,2016-05-11T14:50:57.763000,2023-11-13T13:26:29.939000
asociacion ciudadana,Asociacion Comunidad Del Puerto,CL,Calle,La Carreta,22,38400.0,38028,Puerto de la Cruz,Las Arenas,,,,,-16.55095543,28.40004545,2019-02-08T14:20:18.471000,2019-02-08T14:20:18.471000
asociacion ciudadana,Asociacion Concepcion Arenal,CL,Calle,Juan Rumeu Garcia,28,38008.0,38038,Santa Cruz de Tenerife,Centro Insular Voluntariado Despacho 3E,,tenerifeconcepcionarenal@yahoo.es,922245044.0,922595030.0,-16.2731047,28.4653988,2017-06-14T13:47:11,2018-03-13T11:39:37
asociacion ciudadana,Asociacion Concordancia De Los Mauritanos Tenerife,AV,Avenida,Santa Cruz,156,38611.0,38017,Granadilla de Abona,San Isidro,,,634829471.0,,-16.55721903,28.07410686,2017-04-27T11:26:30.242000,2018-03-13T11:22:30.911000
asociacion ciudadana,Asociacion Consumidores Indignados Canarias,CL,Calle,Pavo Real,3,38108.0,38038,Santa Cruz de Tenerife,El Sobradillo Pl 1 Of A,www.asica.org,info@asica.org,822680018.0,,-16.31685752,28.44119536,2016-05-09T12:45:15,2018-05-08T12:37:19.685000
asociacion ciudadana,Asociacion Consumidores Usuarios Nivaria,PZ,"Plaza, plazoleta",Beneharo,6,38010.0,38038,Santa Cruz de Tenerife,Las Delicias,,macscal7@•gmail.com,619290440.0,,-16.28332235,28.45169233,2016-05-09T12:45:15.374000,2015-11-09T09:24:09.100000
asociacion ciudadana,Asociacion Contramarea,CL,Calle,Juan Rumeu Garcia,28,38008.0,38038,Santa Cruz de Tenerife,Centro Insular Voluntariado Despacho 1F,www.contramarea.org,info@contramarea.org,690747818.0,,-16.27325013,28.46533588,2017-06-14T13:47:11,2017-06-14T13:53:32
asociacion cultural,Asociacion Coral Polifonica Gaudium Gordis,CM,Camino,La Costa,60,38250.0,38023,La Laguna,Tejina,,,922541990.0,,-16.36596248,28.53592794,2018-04-02T10:32:47.636000,2018-05-25T11:31:21.128000
asociacion ciudadana,Asociacion Corazon y Vida,Cr,Carretera,General TF 152 Norte,161,38360.0,38041,El Sauzal,,,Corazonyvida@corazonyvida.com,922573953.0,,-16.4308958,28.47267967,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
asociacion ciudadana,Asociacion Creativa,Cr,Carretera,General TF 351 San Jose,sn,38428.0,38034,San Juan de la Rambla,San Jose,www.asociacioncreativa.org,,674732449.0,,-16.64623714,28.37962021,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
asociacion ciudadana,Asociacion Creativa,CL,Calle,Benito Perez Galdos,123,38206.0,38023,La Laguna,San Benito Centro Ciudadano Las Madres,www.asociacioncreativa.org,coordinacion@asociacioncreativa.org,622056761.0,,-16.32442328,28.48795047,2018-03-01T10:04:15.957000,2018-03-21T10:48:43.610000
asociacion ciudadana,Asociacion Cristiana Agape,CL,Calle,Maximino Bacallado,8,38107.0,38038,Santa Cruz de Tenerife,Tincer,,fundacion_agape@hotmail.com,,,-16.30310536,28.44153485,2016-05-09T12:45:15,2015-08-04T10:46:09
asociacion servicios sociales,Asociacion Cruz de la Vida,CL,Calle,Nivaria,23,38007.0,38038,Santa Cruz de Tenerife,,asociacion453.tenerifesolidario.org,asociacioncruzdelavida@gmail.com,,,-16.27122802,28.46530872,2016-05-09T12:45:15,2018-03-09T13:33:31.414000
asociacion comercial empresarial,Asociacion Cruz Santa Comercial,CL,Calle,Puldon,25,38413.0,38031,Los Realejos,La Cruz Santa,www.lacruzsanta.com,info@lacruzsanta.es,922355323.0,,-16.5655492,28.37911571,2018-03-21T11:56:14.772000,2018-03-21T11:56:14.772000
asociacion servicios sociales,Asociacion Cubanos Residentes En Tenerife Leonor Perez,CL,Calle,Mazaroco,23,38400.0,38028,Puerto de la Cruz,,asociacion193.tenerifesolidario.org,asocuba2007@yahoo.es,617905537.0,,-16.55332458,28.41526745,2017-06-13T08:54:13.703000,2018-03-08T10:23:23.403000
asociacion ciudadana,Asociacion Cueva Roja La Esperanza,CL,Calle,Atarjea Blanca,69,38006.0,38038,Santa Cruz de Tenerife,Barrio Nuevo,,,,,-16.2676924,28.47234573,2017-03-15T12:07:03,2017-03-15T12:07:21
asociacion cultural,Asociacion Cultura y Folklorica Jariguo,CL,Calle,Liberia,10,38009.0,38038,Santa Cruz de Tenerife,Vistabella,,,690649051.0,,-16.28721005,28.46147204,2018-03-28T14:11:25.324000,2018-03-28T14:11:25.324000
asociacion cultural,Asociacion Cultural Acoidan,CL,Calle,San Clemente,1,38390.0,38039,Santa Úrsula,La Vera Plaza,,,,,-16.48517661,28.42865735,2018-02-06T07:38:28,2018-02-09T11:34:35
asociacion cultural,Asociacion Cultural Aguaribay,CL,Calle,Rosa de Caleya,6,38108.0,38023,La Laguna,San Jerónimo,,,679476074.0,,-16.29925184,28.4473903,2018-04-02T10:56:44.599000,2018-04-02T10:56:44.599000
asociacion cultural,Asociacion Cultural Alis,PJ,"Pasaje, paraje",Montaña Ayosa,16,38320.0,38023,La Laguna,Villa Hilaria,,,,,-16.29513066,28.47164925,2018-04-02T09:12:48.446000,2018-04-02T09:12:48.446000
